tenant_id,age,city_tier,employer_type,income_monthly,rent_amount,deposit_multiple,lease_term_months,tenure_months_on_platform,avg_days_late,late_payment_rate,failed_txn_rate,payment_method,rent_to_income,default_flag,dpd_next_month
4911,35,Tier1,Startup,56669,17423,2,15,10,5,0.2554927311881997,0.1542386392913776,UPI,0.3074520460922197,0,1
4912,39,Tier3,Startup,39906,6116,2,19,9,1,0.15959771270331546,0.18420004261873177,UPI,0.15326016137924123,0,0
4913,50,Tier2,Startup,43927,16317,0,8,12,4,0.4416047306774094,0.0018499177487096758,UPI,0.37145719033851615,0,0
4914,25,Tier1,Gig,39352,8006,0,21,6,1,0.2369418123202186,0.16262816381683742,UPI,0.20344582232161007,1,40
4915,26,Tier2,Gig,46123,17932,3,17,3,2,0.1225850077017426,0.09612732155946684,Wallet,0.38878650564794137,0,0
4916,47,Tier1,MNC,76670,29180,2,7,10,1,0.3614814577275531,0.06637355254789915,UPI,0.380592148167471,0,5
4917,23,Tier2,Gig,71435,29786,1,19,4,1,0.14051118265657625,0.175339146785218,NetBanking,0.41696647301742845,0,3
4918,54,Tier2,Startup,30283,13947,2,19,6,3,0.3939281517319519,0.03241268224528331,NetBanking,0.46055542713733777,0,3
4919,39,Tier3,Gig,79267,30654,2,13,12,3,0.14197574697252976,0.04252990243640641,UPI,0.38671830648315186,0,0
4920,21,Tier2,MNC,44518,17826,0,17,13,4,0.007047219888692529,0.03297893672887881,Card,0.40042230109169324,0,1
4921,28,Tier1,SME,57358,14603,0,14,4,3,0.1484868952936343,0.22558073519180746,Card,0.25459395376407823,0,4
4922,40,Tier3,Startup,48636,13401,3,9,0,5,0.0928810550080746,0.021072499708824643,UPI,0.2755366395262768,0,5
4923,30,Tier1,MNC,74560,35428,2,15,2,4,0.22578344353227117,0.16657337576377793,UPI,0.4751609442060086,0,1
4924,48,Tier1,Gig,52686,26009,2,13,14,6,0.05041792886727677,0.09033998610879793,UPI,0.4936605549861443,1,96
4925,28,Tier2,MNC,77925,21617,2,13,1,0,0.34569878190014935,0.016422981988884835,UPI,0.27740776387552135,0,4
4926,43,Tier3,MNC,63125,25058,1,7,13,2,0.36057908950969497,0.1034059656211606,UPI,0.39695841584158414,0,3
4927,22,Tier2,MNC,58687,27939,0,9,10,1,0.3648236443188891,0.08691654385674687,UPI,0.47606795372058547,1,85
4928,49,Tier1,Gig,39136,9660,3,21,2,2,0.16427879570111523,0.17300243811030588,UPI,0.24683156173344237,0,1
4929,53,Tier3,Gig,40598,19174,0,10,4,1,0.3881049201846477,0.08527688514068799,UPI,0.4722892753337603,1,46
4930,44,Tier2,MNC,63634,24162,1,6,9,2,0.05582955351885956,0.10917922906595448,UPI,0.3797026746707735,1,97
4931,45,Tier3,MNC,55315,20498,2,17,10,0,0.5601256769643385,0.057035026571084634,Wallet,0.3705685618729097,0,2
4932,31,Tier1,SME,76116,11952,1,20,17,2,0.14960305566638138,0.10391943994796314,NetBanking,0.15702349046192654,0,0
4933,36,Tier3,MNC,96343,27845,1,17,11,3,0.20555121169315865,0.09278919448552804,NetBanking,0.2890194409557518,0,2
4934,37,Tier2,Startup,73895,11881,2,6,1,0,0.3804593145547759,0.4230821287113189,UPI,0.16078219094661345,0,1
4935,27,Tier2,Gig,31502,6024,1,20,14,2,0.21290133611550993,0.003748941017644347,UPI,0.1912259539076884,0,1
4936,51,Tier1,Startup,40684,17421,1,9,7,1,0.2392891785344753,0.10385620968715702,UPI,0.4282027332612329,0,0
4937,51,Tier1,MNC,58298,15859,2,14,12,1,0.38511640283419935,0.03753785636810277,NetBanking,0.2720333459123812,0,2
4938,26,Tier2,Gig,66617,25715,2,16,16,1,0.031822327314638126,0.03354413484700447,UPI,0.38601257937163186,0,2
4939,26,Tier1,SME,72693,26145,3,8,6,1,0.15817014695207235,0.09608060001703829,NetBanking,0.3596632413024638,0,1
4940,24,Tier1,MNC,72433,16082,3,18,14,2,0.2780890245287102,0.10347125559803746,UPI,0.2220258721853299,0,3
4941,26,Tier2,Startup,60308,23849,3,18,9,5,0.12258728619371694,0.02792636595984893,UPI,0.3954533395237779,0,0
4942,29,Tier1,MNC,77147,13062,2,22,3,2,0.39816861316223173,0.18705084005039943,Card,0.16931312948008348,0,0
4943,24,Tier3,MNC,37151,17751,2,21,16,2,0.050918882753746834,0.23406715104537182,UPI,0.47780678851174935,1,43
4944,45,Tier2,Gig,23850,7207,2,12,17,4,0.3368500041714609,0.14883039394941017,UPI,0.3021802935010482,0,3
4945,52,Tier2,MNC,78316,16145,0,16,0,1,0.3366399005644332,0.08235613121994702,Wallet,0.20615199959139896,0,0
4946,22,Tier2,Startup,58473,22543,2,16,7,3,0.06896685175582289,0.12112354805654892,UPI,0.38552836351820496,0,1
4947,45,Tier3,Startup,32872,5536,1,14,12,2,0.051818513720766596,0.015820793245622612,UPI,0.16841080554879534,0,2
4948,47,Tier1,SME,66530,11211,2,16,6,4,0.3292095961499093,0.08506931318277237,UPI,0.16851044641515106,0,4
4949,43,Tier1,Gig,78737,39042,1,12,4,3,0.19241021821541868,0.15109798203839353,UPI,0.49585328371667703,1,69
4950,53,Tier2,Startup,78917,19176,2,7,12,2,0.29940637497641304,0.04862590089747388,UPI,0.24298946994944054,0,3
4951,30,Tier1,MNC,70200,32021,1,19,11,2,0.3043897749028553,0.12485820855549207,Card,0.4561396011396011,1,65
4952,29,Tier2,Startup,60815,12595,2,6,7,2,0.1285568689273311,0.0628456302924097,NetBanking,0.20710351064704433,0,1
4953,22,Tier1,MNC,38144,9140,1,17,8,1,0.1588819280891864,0.13352298751689068,NetBanking,0.23961828859060402,1,41
4954,49,Tier3,Gig,33566,14084,2,11,10,2,0.1297302171012974,0.16140102795848657,UPI,0.4195912530536853,0,2
4955,49,Tier1,Gig,74238,19950,3,20,13,4,0.29171385010594014,0.20522436678305755,UPI,0.2687302998464398,0,2
4956,40,Tier1,Startup,49066,10933,1,20,6,3,0.3908136336858926,0.023185175275042914,UPI,0.22282232095544777,0,3
4957,25,Tier1,Gig,75853,30118,2,8,16,2,0.40870644019715024,0.23691676155617647,Card,0.39705746641530326,0,2
4958,29,Tier1,Gig,39339,17507,0,12,17,2,0.28215525836378624,0.06636296435227866,UPI,0.44502910597625767,0,2
4959,33,Tier1,MNC,74600,35883,1,10,6,3,0.23072311204025447,0.039371496440792166,UPI,0.4810053619302949,0,1
4960,45,Tier2,MNC,56364,15524,2,13,16,2,0.40895677724135265,0.06411582371611929,NetBanking,0.2754240295223902,0,0
4961,44,Tier1,MNC,53724,14954,3,8,14,0,0.18520629947268194,0.2871145406552205,Card,0.2783485965304147,1,75
4962,31,Tier2,Startup,86050,22185,3,17,15,2,0.1209956734160767,0.06572400182292343,Card,0.257815223707147,0,6
4963,43,Tier2,SME,94762,31960,2,17,1,1,0.22053370283318952,0.017389792178961236,Card,0.3372659926974948,0,1
4964,50,Tier1,Startup,31352,4927,1,12,0,1,0.5715282084898707,0.08924944683219314,Wallet,0.15715105894360806,0,5
4965,25,Tier3,MNC,51461,14006,2,14,3,0,0.013673078118934874,0.010241598704485466,NetBanking,0.2721672723032976,0,2
4966,36,Tier1,MNC,55417,23365,2,11,11,3,0.3108739960983095,0.007040430145180289,UPI,0.4216215240810582,1,95
4967,49,Tier2,SME,60322,21234,0,11,5,2,0.4863046897347152,0.2749177061156695,Card,0.35201087497098904,0,1
4968,43,Tier1,Startup,51178,25289,1,17,2,0,0.3820825370168148,0.08235265767147044,UPI,0.49413810621751536,0,1
4969,34,Tier2,MNC,29543,10613,1,10,9,1,0.04765325525003003,0.02935981261794027,NetBanking,0.3592390752462512,0,3
4970,47,Tier1,MNC,44054,17575,1,19,13,5,0.0065857101966246894,0.15349562979066575,Card,0.3989422072910519,0,1
4971,39,Tier2,Gig,53212,18144,2,18,12,1,0.1407307669638591,0.03083774521180739,UPI,0.3409757197624596,0,3
4972,27,Tier1,Startup,38080,15894,0,21,3,1,0.09496284922966132,0.10329361442969996,UPI,0.4173844537815126,0,2
4973,26,Tier3,Gig,76737,29745,3,23,8,3,0.15319206885490017,0.19001590166001223,NetBanking,0.3876226592126354,0,1
4974,22,Tier1,Startup,72611,17034,3,11,16,2,0.16620241750290118,0.27257283328662113,Card,0.23459255484706174,0,2
4975,49,Tier1,MNC,89670,38945,3,10,5,3,0.4171498268000003,0.02888733040781188,UPI,0.4343147094903535,0,0
4976,41,Tier2,MNC,101580,19202,2,19,13,0,0.07117767910722847,0.2466643373334602,Card,0.18903327426658792,0,2
4977,44,Tier2,Gig,66264,15403,1,15,5,2,0.09966310190123186,0.16954894353017178,UPI,0.2324489919111433,0,2
4978,35,Tier1,SME,39068,18695,2,8,15,0,0.2507837677720856,0.04450385723508793,UPI,0.4785246237329784,0,2
4979,54,Tier3,MNC,28651,5971,2,19,9,3,0.15951274989496778,0.1157193740227709,Card,0.20840459320791596,0,4
4980,24,Tier2,MNC,86935,42310,1,9,13,2,0.09772272997200278,0.14208710249500012,Card,0.4866854546500259,0,1
4981,35,Tier2,MNC,53590,15320,2,17,8,4,0.06841532398218132,0.08181923534220541,UPI,0.28587423026684083,0,3
4982,28,Tier1,Gig,56687,14862,2,23,5,2,0.21774623308206298,0.18812174815906837,Wallet,0.2621765131335227,0,0
4983,21,Tier2,MNC,78050,33621,1,22,16,2,0.11688181938967601,0.07889988156694511,Wallet,0.43076233183856505,0,1
4984,42,Tier1,MNC,50047,14143,2,12,12,2,0.24848429702622182,0.05983496499008245,UPI,0.28259436130037763,0,0
4985,54,Tier1,MNC,30461,12790,3,8,2,2,0.5257171204455903,0.1442304003006826,UPI,0.41988115951544597,0,6
4986,38,Tier1,MNC,48028,8295,2,14,9,5,0.2638402903750334,0.020886870356689576,Card,0.1727117514783043,1,45
4987,46,Tier2,SME,22939,9424,2,20,1,3,0.031220818388357597,0.38431348787406394,NetBanking,0.41082871964776146,0,3
4988,26,Tier1,Gig,57858,15618,2,19,16,3,0.17519389851341693,0.2920357307615093,NetBanking,0.26993674167790105,0,1
4989,47,Tier1,SME,36086,15927,2,12,1,6,0.11345342338289212,0.05695136775166226,NetBanking,0.4413623011694286,0,0
4990,37,Tier1,SME,73362,35085,1,20,16,2,0.25908346543136895,0.048453048886404414,Card,0.4782448679152695,0,1
4991,42,Tier1,Startup,79024,20095,1,17,13,0,0.2775305790188603,0.08984603304315095,Card,0.25428983599919014,0,1
4992,47,Tier1,MNC,50005,14477,1,15,5,1,0.28499659086117907,0.10345389552059132,UPI,0.2895110488951105,0,5
4993,26,Tier1,Gig,42330,17099,2,10,6,7,0.04439193869167138,0.025792850359242427,Card,0.4039451925348453,0,2
4994,48,Tier1,Gig,56152,19999,2,10,11,0,0.3481239187962274,0.03622117023777832,Wallet,0.3561582846559339,1,61
4995,52,Tier2,Gig,40945,10145,0,14,13,2,0.0854112872017944,0.09767979598496843,NetBanking,0.2477714006594212,0,0
4996,54,Tier1,Gig,65132,31508,0,14,11,0,0.2921188769527745,0.040396341924859365,UPI,0.4837560646072591,1,48
4997,46,Tier1,MNC,71929,17628,1,7,6,3,0.39449894759608256,0.09770498962688066,Card,0.2450750045183445,0,4
4998,30,Tier1,MNC,82234,28473,3,9,2,2,0.01566731127346279,0.03309915115099641,UPI,0.346243646180412,0,0
4999,24,Tier2,MNC,43382,8850,2,18,13,1,0.4312082397576481,0.11485066754008716,NetBanking,0.2040016596745194,0,4
5000,31,Tier3,MNC,67956,10986,1,16,13,2,0.047972465122825485,0.022600399422478372,UPI,0.16166342927776797,0,2
5001,21,Tier1,SME,70794,13479,3,16,9,3,0.12762472537657846,0.02646369233048596,UPI,0.19039749131282313,0,2
5002,41,Tier2,SME,43879,16779,3,17,11,0,0.5869597343069758,0.08763748198539266,UPI,0.3823924884341029,0,1
5003,35,Tier3,SME,41846,15673,2,23,14,1,0.3209334769229816,0.23540917257810154,NetBanking,0.3745399799263968,0,4
5004,25,Tier2,MNC,78624,26908,2,8,9,1,0.08807081015632982,0.2994205341067946,UPI,0.3422364672364672,0,0
5005,25,Tier2,SME,43547,6840,2,13,7,0,0.1381078977838653,0.047094943658147904,Card,0.15707166969021977,0,2
5006,37,Tier2,SME,53804,18547,2,10,16,0,0.11198923399712708,0.10149574811192554,Card,0.3447141476470151,0,2
5007,52,Tier2,Gig,80342,19258,1,7,9,2,0.1385810604532821,0.010011205976159145,Card,0.23970028129745338,0,5
5008,30,Tier2,MNC,41638,19976,2,15,3,4,0.07434954337650766,0.0409116853070861,Card,0.47975407080071086,0,0
5009,52,Tier1,MNC,47561,8978,3,18,9,1,0.04071143640268327,0.05336105633185631,UPI,0.188768108324047,0,1
5010,39,Tier1,SME,57084,27169,0,6,15,0,0.16622108647017933,0.020310730364361377,UPI,0.4759477261579427,0,3
5011,37,Tier1,Gig,48645,21287,1,10,10,1,0.286131412960639,0.1056447306987277,UPI,0.43759893103093844,0,1
5012,48,Tier3,SME,68967,25242,3,7,15,0,0.0997126916808535,0.03417614032755579,UPI,0.36600113097568404,0,2
5013,44,Tier1,MNC,83398,36606,2,10,17,3,0.04532415075951416,0.18650070901339366,Card,0.43893138924194824,0,4
5014,44,Tier3,MNC,75821,24635,2,16,4,2,0.5556228035047789,0.061554511361719876,NetBanking,0.3249099853602564,0,4
5015,23,Tier2,Gig,63425,25659,0,13,3,2,0.29602597994808794,0.0760156254032625,UPI,0.40455656286953096,0,3
5016,47,Tier1,Gig,42224,6463,2,21,12,2,0.4665097761383508,0.009997420419362297,Card,0.15306460780598713,0,2
5017,26,Tier1,SME,41821,17477,1,20,1,2,0.386337433877329,0.060916074689024054,UPI,0.41790009803687145,0,2
5018,37,Tier1,SME,42702,18496,2,16,10,2,0.14282078791219366,0.006543726597268361,UPI,0.4331413048569154,0,2
5019,49,Tier3,MNC,50581,23317,2,12,12,2,0.013264378866766447,0.06824494194473654,UPI,0.4609833732033768,1,48
5020,46,Tier3,MNC,47223,10390,3,21,17,1,0.07985848522403823,0.24084741418171765,Card,0.22001990555449674,0,3
5021,45,Tier1,MNC,73026,19676,2,12,10,1,0.2722241595346574,0.31093407122492367,UPI,0.269438282255635,0,4
5022,46,Tier2,Startup,51089,17507,0,11,11,2,0.052402413446719816,0.012373386439026695,Wallet,0.3426765057057292,0,2
5023,38,Tier2,MNC,62075,9876,0,16,9,3,0.36880343168937185,0.20023494437231568,UPI,0.15909786548530003,0,1
5024,38,Tier1,Startup,46875,17558,2,21,13,3,0.3415182943940077,0.0907929746169143,NetBanking,0.37457066666666666,0,1
5025,43,Tier1,Startup,71866,28399,1,7,7,2,0.055411596105473075,0.09394769036371513,UPI,0.39516600339520774,0,1
5026,32,Tier1,Gig,81521,28816,2,21,16,2,0.06677517754799218,0.4654000804613225,Card,0.3534794715472087,1,51
5027,32,Tier2,Gig,81050,17442,1,12,5,0,0.1368873433767397,0.07504019067863353,Card,0.21520049352251697,0,0
5028,34,Tier2,MNC,59602,22363,1,23,16,3,0.29135161524182457,0.26107383113831156,NetBanking,0.3752055300157713,0,1
5029,50,Tier1,SME,43519,6881,0,22,2,2,0.4359269602970195,0.09818066075743194,UPI,0.15811484638893358,0,0
5030,37,Tier2,MNC,76245,16843,0,10,10,2,0.09757711926632072,0.19877868826555994,NetBanking,0.22090628893697947,0,1
5031,25,Tier1,Gig,59868,12903,1,9,6,2,0.29955013304896444,0.021996570216726106,NetBanking,0.21552415313690118,1,73
5032,44,Tier3,Startup,59077,14068,2,22,10,1,0.23342753064321126,0.1254732397475396,Card,0.23812989826836162,0,0
5033,42,Tier1,SME,42634,6963,2,11,8,0,0.33972939816481046,0.21227818928491826,UPI,0.16332035464652625,0,2
5034,41,Tier1,Gig,61156,9443,2,17,16,2,0.18929561295242897,0.008228901626464584,Card,0.15440839819478056,0,1
5035,24,Tier3,Gig,73067,21631,2,12,15,3,0.10629946376018791,0.2690229843053066,NetBanking,0.2960433574664349,0,0
5036,46,Tier2,MNC,109955,51840,1,10,11,3,0.5804749891422791,0.05555685809800333,UPI,0.4714655995634578,1,57
5037,32,Tier3,Startup,66640,22347,2,19,4,1,0.042142114472338926,0.17486805635436078,Wallet,0.3353391356542617,0,1
5038,54,Tier2,MNC,42160,13073,1,19,8,2,0.33176108125160547,0.31454084650488756,UPI,0.3100806451612903,0,1
5039,43,Tier3,Gig,53040,17008,3,9,3,0,0.23302078899861028,0.08499945446714541,UPI,0.3206636500754148,0,4
5040,40,Tier1,Gig,63666,11751,2,14,13,0,0.41584720722439744,0.10005850654489615,Wallet,0.184572613325794,1,88
5041,46,Tier2,MNC,41338,16862,2,8,1,2,0.1386140356984059,0.008517311639547573,UPI,0.4079055590497847,0,2
5042,54,Tier1,Gig,83006,35297,2,23,15,3,0.3034023279882621,0.01725445350617987,Card,0.42523432041057274,1,74
5043,31,Tier2,Gig,42557,7451,2,17,2,1,0.10289937228666995,0.18058103229362643,UPI,0.17508283008670725,0,5
5044,50,Tier1,MNC,47911,8421,2,22,8,1,0.3094105211087552,0.08386984767874364,UPI,0.17576339462753857,0,3
5045,25,Tier2,Startup,27436,13617,0,19,11,0,0.1834451871205248,0.2062880185179136,UPI,0.4963187053506342,0,0
5046,46,Tier3,Gig,75429,16748,1,9,15,0,0.09243349507986666,0.16025121852107904,UPI,0.22203661721619006,0,3
5047,44,Tier1,MNC,84593,33145,3,16,2,0,0.3416071936165742,0.24102277927118568,Card,0.39181728984667763,1,42
5048,48,Tier3,Startup,78324,22015,2,6,0,1,0.12649982427392678,0.037120884452853053,UPI,0.28107604310300804,1,79
5049,48,Tier2,MNC,38361,11048,2,6,6,1,0.5354033046681346,0.0600516747363461,Card,0.28800083418054795,0,4
5050,23,Tier1,Gig,80640,17845,2,14,1,1,0.346815434547988,0.023163450772067058,Wallet,0.2212921626984127,0,3
5051,47,Tier1,SME,57388,27829,1,22,17,3,0.11269811890454448,0.4762366382794667,Wallet,0.4849271624729909,0,3
5052,28,Tier1,Gig,48453,21927,2,11,7,3,0.13046141965749902,0.1094108662441255,Card,0.45254163828865085,0,3
5053,33,Tier1,SME,92600,40653,2,8,13,2,0.16054045408749945,0.07161057897518802,Card,0.43901727861771056,0,1
5054,46,Tier1,MNC,84671,31224,1,17,3,1,0.19006034838075922,0.14806277235502974,UPI,0.36876852759504436,0,5
5055,51,Tier1,MNC,114779,48777,0,21,17,1,0.09509183790784281,0.09190820424306344,UPI,0.4249644969898675,0,1
5056,41,Tier1,SME,78758,24595,1,21,15,0,0.0688248256945804,0.12571324997697125,NetBanking,0.31228573605221055,0,2
5057,41,Tier3,MNC,35375,15825,1,21,6,0,0.1176103882245673,0.018424924799404843,Card,0.44734982332155476,0,2
5058,27,Tier3,MNC,98314,19153,1,17,7,3,0.2392812562099537,0.10729000719921948,Card,0.19481457371279778,0,1
5059,39,Tier1,MNC,58884,18629,1,12,9,1,0.20486562010549028,0.0996282065244296,Card,0.3163677739284016,0,1
5060,46,Tier3,SME,62186,29685,1,19,3,4,0.23439720581923196,0.11183260785351803,UPI,0.47735824783713376,0,0
5061,51,Tier1,SME,89771,21673,3,22,5,1,0.31983737867138606,0.031849540646728576,UPI,0.2414254046406969,0,1
5062,35,Tier1,MNC,67732,15889,0,12,7,3,0.42917671640095906,0.06706870063711386,Wallet,0.2345863107541487,0,1
5063,43,Tier1,Startup,81676,27504,1,22,11,3,0.16097318720122533,0.09061071424621757,UPI,0.33674518830501005,0,1
5064,31,Tier1,Gig,64856,30289,2,18,10,4,0.3357993100668553,0.04928181603332154,NetBanking,0.4670192426298261,0,1
5065,53,Tier2,Gig,67671,27726,1,13,2,2,0.2669326804197143,0.11939401016836723,UPI,0.4097176042913508,1,109
5066,53,Tier1,MNC,54725,9172,1,16,5,5,0.5259722027648598,0.0470156376938018,UPI,0.1676016445865692,0,1
5067,40,Tier2,SME,31662,5844,2,10,1,2,0.10451845336732185,0.11745037747116231,UPI,0.1845745688838355,0,1
5068,43,Tier1,MNC,43301,12401,3,23,0,1,0.27375137526724647,0.007014557383804317,NetBanking,0.28639061453546105,0,0
5069,53,Tier2,MNC,63066,10649,1,14,7,3,0.1572540646744309,0.0653110201898785,UPI,0.1688548504741065,0,2
5070,26,Tier2,SME,37001,9215,3,17,9,1,0.0790182764476534,0.05753716612890082,Wallet,0.2490473230453231,0,1
5071,38,Tier1,SME,67569,12352,3,23,12,2,0.10276797467419452,0.08664349197499936,UPI,0.18280572451864022,0,3
5072,28,Tier1,Startup,66633,17369,2,21,2,4,0.27209981005078454,0.020139620616880977,UPI,0.260666636651509,0,4
5073,41,Tier2,MNC,79273,36347,2,20,17,1,0.38326401934410814,0.011636285800810902,NetBanking,0.4585041565223973,0,2
5074,46,Tier1,Startup,60804,16462,3,7,1,3,0.1016750937524839,0.278639459471101,Card,0.2707387671863693,0,0
5075,42,Tier1,SME,72637,11571,3,23,11,3,0.3613075051975868,0.09087083096450005,UPI,0.15929897985874966,0,4
5076,21,Tier1,MNC,25043,6410,2,21,9,0,0.24982913480928953,0.19354181136902252,Card,0.25595974923132214,0,1
5077,24,Tier1,Gig,51051,14018,2,23,2,1,0.0439202284436388,0.0715543245008534,NetBanking,0.2745881569410981,0,1
5078,48,Tier1,SME,69515,34520,2,20,4,1,0.4905745219332489,0.02852248426948619,NetBanking,0.4965834711932676,1,119
5079,46,Tier1,MNC,55977,27787,0,12,0,2,0.3532415936502632,0.055670231838994014,UPI,0.49640030726905693,0,3
5080,21,Tier3,Gig,63377,9551,2,9,5,1,0.3563110124677108,0.10487490644242142,NetBanking,0.1507013585370087,0,2
5081,45,Tier3,Startup,42190,13164,2,17,13,4,0.2790569247694748,0.06543046469927755,UPI,0.3120170656553686,0,0
5082,35,Tier2,MNC,54324,18008,2,11,15,2,0.11712197060789123,0.10535830668446436,UPI,0.33149252632354026,0,2
5083,22,Tier1,MNC,45561,19429,3,9,1,2,0.6548913652250199,0.25512432353461545,Card,0.42643927920809466,1,87
5084,50,Tier2,MNC,75912,37577,2,12,8,0,0.1873563102723202,0.02121945296175291,Card,0.495007376962799,0,1
5085,45,Tier3,MNC,45336,8553,2,10,0,4,0.3950868278565336,0.16012930908611195,UPI,0.18865802011646374,1,97
5086,35,Tier1,MNC,36525,8442,0,8,1,3,0.41223367491465507,0.0844970543276534,Card,0.23112936344969198,1,92
5087,21,Tier2,SME,46100,21727,0,11,1,3,0.056183616881121314,0.046776838690455506,Card,0.47130151843817786,0,1
5088,35,Tier1,MNC,55277,27169,2,19,4,2,0.5475560466050156,0.1986101494083285,UPI,0.491506413155562,0,1
5089,40,Tier2,SME,78270,17012,3,11,3,3,0.1518457581360893,0.1365548633985228,Wallet,0.21735019803245176,0,1
5090,36,Tier2,Startup,70704,27628,2,20,7,0,0.21159378784179472,0.007394033051222664,NetBanking,0.39075582711020596,0,2
5091,54,Tier1,Startup,59087,11572,1,22,0,0,0.2797030020745432,0.023657370825479702,NetBanking,0.19584680217306683,0,1
5092,30,Tier2,MNC,69370,26125,1,16,15,3,0.14488753852134909,0.11201278310036628,UPI,0.37660371918696844,0,1
5093,35,Tier1,MNC,54163,10890,1,11,2,2,0.23798014620507074,0.4164377461502557,UPI,0.20105976404556616,0,0
5094,46,Tier2,Gig,48240,9828,1,16,12,3,0.2868780695388132,0.10949245886378484,UPI,0.20373134328358208,0,3
5095,37,Tier3,Startup,35544,11066,0,19,1,0,0.3306497547820989,0.05080008715396176,NetBanking,0.31133243304073827,0,4
5096,29,Tier1,Gig,80730,22655,1,12,6,1,0.31174259624835327,0.048183152382610395,Card,0.28062678062678065,0,1
5097,36,Tier3,Gig,71783,32011,2,9,3,2,0.11806758483594405,0.025655823614199758,Wallet,0.44594123956925735,1,60
5098,47,Tier1,Gig,62307,20763,0,17,0,2,0.39564352534732167,0.04372313298068418,UPI,0.3332370359670663,0,2
5099,37,Tier2,SME,80589,39126,1,21,15,2,0.17889746476693505,0.012502215502452785,UPI,0.4855005025499758,1,44
5100,52,Tier1,Startup,71722,30836,0,15,2,4,0.44820794778158635,0.26992916210462825,Card,0.4299378154541145,1,103
5101,23,Tier2,SME,62320,31132,2,6,13,2,0.34340309220841403,0.06940010770358138,UPI,0.49955070603337615,0,2
5102,23,Tier3,MNC,50577,13901,1,14,15,1,0.22453578487697343,0.1228807783665982,Card,0.274848251181367,0,5
5103,21,Tier3,MNC,38612,19121,2,12,0,1,0.22201258320941372,0.19751098975085324,NetBanking,0.4952087433958355,1,81
5104,21,Tier1,Gig,81371,31382,2,19,7,3,0.3686475333422746,0.3011672791779812,UPI,0.38566565484017645,0,2
5105,30,Tier1,Gig,88420,38200,2,13,4,4,0.17255062844617042,0.10668596074348465,NetBanking,0.4320289527256277,0,4
5106,46,Tier3,SME,56848,16865,2,23,15,0,0.04099753238925191,0.04669025062134472,UPI,0.29666830847171405,0,3
5107,45,Tier2,MNC,77311,36015,2,11,17,3,0.19010905013463422,0.11458696170628924,UPI,0.4658457399335153,1,44
5108,46,Tier1,MNC,86514,28952,1,20,2,2,0.28792812300287224,0.08480587677826784,Card,0.3346510391381742,0,1
5109,45,Tier3,MNC,67797,25485,3,22,5,3,0.0453849854046074,0.006739518337064173,UPI,0.37590158856586575,0,2
5110,28,Tier2,MNC,49561,14564,1,17,10,1,0.06452982687852048,0.23405791897337713,Card,0.2938600916042856,0,2
5111,29,Tier1,MNC,82597,40719,1,6,13,4,0.2053545176065685,0.024840377932062164,Card,0.4929840066830514,0,6
5112,32,Tier2,Startup,56212,13450,2,19,17,3,0.4346710321445048,0.1625512648204262,Card,0.23927275314879384,0,4
5113,24,Tier1,MNC,85390,27247,1,12,10,0,0.1028260558384002,0.21436579189080848,Card,0.3190888862864504,0,3
5114,28,Tier2,Startup,75459,37012,2,21,5,3,0.08342264708654314,0.10265493170000838,UPI,0.49049152519911476,0,3
5115,24,Tier1,SME,73309,35558,2,23,11,0,0.1153487903696077,0.06585860876416717,UPI,0.48504276418993575,1,89
5116,26,Tier3,Gig,62448,27467,2,12,13,0,0.35649753341012475,0.22931325728389526,Card,0.43983794517038177,0,0
5117,39,Tier2,SME,46857,13249,2,11,5,0,0.07436486090810772,0.21144200717414172,UPI,0.282753910835094,0,2
5118,31,Tier3,Gig,60010,16618,1,7,2,1,0.04680236868965867,0.05601664119262486,UPI,0.27692051324779204,0,1
5119,27,Tier2,Gig,48233,23356,1,11,8,3,0.43667970994418354,0.26821237105012946,UPI,0.48423278668131775,0,1
5120,23,Tier2,Gig,24405,6653,2,21,0,3,0.04561183743236335,0.00538156488882712,NetBanking,0.2726080721163696,0,2
5121,22,Tier3,SME,28430,9306,2,11,6,2,0.4008814613155847,0.10287232953431724,UPI,0.327330284910306,1,108
5122,35,Tier1,Startup,46888,10639,1,16,10,4,0.3616577596964367,0.09008882849935838,Card,0.2269024057328101,0,0
5123,42,Tier1,SME,55781,14203,3,19,6,2,0.2657062732462338,0.07704433007233757,Card,0.25462074900055576,0,1
5124,47,Tier1,Gig,103085,47796,2,16,12,4,0.27468345160062835,0.018963701660267406,UPI,0.4636562060435563,1,115
5125,51,Tier2,Startup,58611,23426,2,18,15,4,0.21981982003851547,0.07030879471904944,UPI,0.3996860657555749,1,114
5126,44,Tier1,Startup,69145,24710,0,9,2,1,0.3231362216606536,0.174370648959507,UPI,0.357364957697592,0,3
5127,49,Tier2,MNC,56189,19753,2,6,7,5,0.17021995933447975,0.10061381315143891,UPI,0.35154567619996796,0,2
5128,32,Tier2,Startup,28563,11414,2,22,5,3,0.4180061846931405,0.14622825219047608,UPI,0.39960788432587613,1,76
5129,23,Tier1,MNC,73162,24531,2,18,16,3,0.4597973021207102,0.02229752912739338,NetBanking,0.3352970121101118,0,2
5130,32,Tier1,SME,55060,14345,2,20,2,1,0.3883624350599089,0.021919650948098356,UPI,0.26053396294950965,0,2
