tenant_id,age,city_tier,employer_type,income_monthly,rent_amount,deposit_multiple,lease_term_months,tenure_months_on_platform,avg_days_late,late_payment_rate,failed_txn_rate,payment_method,rent_to_income,default_flag,dpd_next_month
3544,47,Tier3,MNC,90526,22595,1,9,12,1,0.17592742105971404,0.08285922272581157,UPI,0.24959680091907296,0,2
3545,22,Tier2,Startup,35016,13227,2,19,7,1,0.12685444679754565,0.021121068775366812,Card,0.3777416038382454,0,0
3546,42,Tier1,Gig,68777,27921,1,17,15,2,0.07608587675450428,0.17100175337338316,UPI,0.40596420314930864,0,1
3547,34,Tier1,Gig,42393,12263,1,9,10,2,0.3994752737472304,0.030956938888503434,UPI,0.2892694548628311,0,4
3548,50,Tier1,SME,82533,31146,2,16,5,1,0.3216534928732728,0.17849040681901493,UPI,0.37737632219839334,0,2
3549,31,Tier1,SME,85258,36233,1,6,15,1,0.033554397307278425,0.1083535798842449,UPI,0.4249806469774097,0,2
3550,42,Tier2,MNC,70583,25181,2,20,5,0,0.16223784408289937,0.021408566833836764,Wallet,0.35675729283255175,0,3
3551,35,Tier1,MNC,84927,20942,1,6,16,3,0.1330892793965123,0.17033115976534377,UPI,0.24658824637629964,0,1
3552,38,Tier2,SME,60146,17381,1,21,17,3,0.08983756514872941,0.014838910399455247,Card,0.2889801483057892,0,2
3553,52,Tier2,Gig,104683,22925,2,10,10,2,0.1013238114854192,0.11770376756734828,NetBanking,0.21899448812128045,0,5
3554,45,Tier1,SME,74923,21542,1,10,8,0,0.024282382296382778,0.08341858943034061,UPI,0.28752185577192585,0,4
3555,35,Tier1,SME,41988,9395,3,22,4,2,0.09624528611670713,0.017060286453524757,NetBanking,0.22375440602076785,0,4
3556,36,Tier1,Startup,61392,24076,1,20,15,0,0.06776810011240735,0.026741910339269103,UPI,0.39216836069846234,0,1
3557,44,Tier1,MNC,56949,18962,2,12,4,2,0.1422595064286571,0.14295555189099682,Card,0.3329645823456075,0,2
3558,32,Tier2,MNC,54991,18695,1,9,11,1,0.12252454188301184,0.02190991335916491,UPI,0.3399647214998818,0,1
3559,26,Tier2,Gig,26857,4916,2,7,14,1,0.2269974332112274,0.08840176975798986,NetBanking,0.18304352682727035,0,1
3560,36,Tier3,MNC,67737,10190,1,13,3,2,0.3654645171598965,0.0444552986993366,UPI,0.15043476977132145,1,97
3561,23,Tier2,SME,32284,12486,2,16,3,5,0.0993338723506265,0.08155424494119433,NetBanking,0.3867550489406517,0,2
3562,26,Tier1,SME,15000,4690,1,14,17,4,0.13544137018122,0.011506761190786856,NetBanking,0.31266666666666665,0,1
3563,35,Tier1,MNC,53119,22812,2,22,17,3,0.3145671452602889,0.025964944942765807,UPI,0.4294508556260472,1,45
3564,48,Tier1,MNC,44882,13966,1,20,5,3,0.243897921962206,0.037920426387186804,Card,0.31117151642083685,0,1
3565,47,Tier1,MNC,42769,9169,1,10,4,2,0.26431746413124857,0.1556981344388857,UPI,0.2143842502747317,1,76
3566,29,Tier3,SME,15000,5393,2,22,11,0,0.3488728023183933,0.07474576112196496,Card,0.3595333333333333,0,1
3567,35,Tier1,Gig,42983,15486,1,14,10,0,0.2459206939520199,0.1392210095192824,NetBanking,0.3602819719423958,0,4
3568,26,Tier1,SME,56527,9590,2,6,4,2,0.07114347950578354,0.32926736926648614,Card,0.16965343994905088,0,0
3569,46,Tier1,SME,47316,16943,2,21,3,1,0.5209507670142313,0.04932140681181948,Card,0.3580818327838363,0,2
3570,29,Tier1,SME,67746,14481,1,19,10,1,0.28001353519601374,0.06059913122738205,NetBanking,0.21375431759808697,0,4
3571,48,Tier3,Gig,87853,19886,2,12,4,4,0.2241871484733935,0.041817476848071855,Card,0.22635538911590952,0,2
3572,49,Tier1,MNC,70327,11211,1,21,9,0,0.44190018124146924,0.035305745113050915,UPI,0.15941245894180045,0,1
3573,44,Tier1,Gig,80527,27235,2,22,12,1,0.21703219120971567,0.12181659004464933,Card,0.33820954462478425,0,3
3574,32,Tier1,SME,82182,30367,1,23,4,1,0.13281547862762055,0.030617717842462533,NetBanking,0.3695091382541189,0,1
3575,53,Tier2,Gig,39622,8683,1,22,10,1,0.06218658952553988,0.02973848070400209,Card,0.21914592902932714,0,2
3576,44,Tier2,SME,68782,26671,2,10,17,1,0.12275248868883576,0.11094385172255326,UPI,0.38776133290686515,0,0
3577,42,Tier2,MNC,79903,30252,3,16,9,0,0.11187994542383523,0.14569834448842808,NetBanking,0.378609063489481,0,3
3578,50,Tier1,SME,51280,13995,3,9,2,1,0.27020178554387214,0.13452345234328447,NetBanking,0.27291341653666146,0,1
3579,50,Tier1,MNC,44187,7532,2,18,13,3,0.3176530501203817,0.0036463490044653032,UPI,0.1704573743408695,0,1
3580,23,Tier3,Startup,70608,16526,0,14,7,2,0.047764238378815965,0.1856591113277115,UPI,0.2340527985497394,0,4
3581,50,Tier1,Startup,30367,6062,1,21,12,2,0.10144272391725674,0.13237118475102905,UPI,0.1996245924852636,0,4
3582,47,Tier1,Startup,38239,16735,1,22,0,1,0.07696826452836165,0.15817317885253687,NetBanking,0.4376421977562175,1,74
3583,28,Tier2,MNC,46664,18447,2,11,12,3,0.2668536009405715,0.1291975101200093,UPI,0.3953154465969484,0,1
3584,31,Tier1,Startup,69010,11974,1,11,12,2,0.07205707722662456,0.020784893527790987,UPI,0.17351108534994927,0,0
3585,46,Tier1,SME,64378,19573,3,6,0,0,0.2714507258719039,0.14936270598160525,UPI,0.30403243343999503,0,2
3586,28,Tier2,Gig,80647,18554,1,15,8,4,0.20594695196022333,0.012785976684242457,UPI,0.23006435453271665,0,1
3587,36,Tier1,Startup,41562,6634,0,12,8,3,0.3126103107815252,0.04885664433753737,Wallet,0.15961695779798854,0,2
3588,44,Tier1,SME,40490,9988,2,23,10,1,0.14985277238207428,0.2026626172316374,UPI,0.24667819214620895,0,1
3589,43,Tier1,Gig,70478,13269,1,20,11,2,0.11326771483744984,0.033572963101805464,Wallet,0.18827151735293282,0,3
3590,51,Tier2,SME,44026,9545,0,14,12,2,0.19493268219170387,0.27239212920173117,Card,0.2168037069004679,0,1
3591,24,Tier1,SME,47929,11884,2,16,16,3,0.11474254355682964,0.09550321485471867,Card,0.24795009284566755,0,1
3592,31,Tier1,MNC,22864,6234,3,17,13,3,0.0983158349260849,0.10965639480054386,UPI,0.2726557032890133,0,1
3593,54,Tier2,Startup,65816,19121,1,22,5,3,0.27220577625665343,0.060990603191175566,UPI,0.29052206150480125,0,5
3594,40,Tier2,SME,90825,27797,1,23,17,3,0.3359371376925599,0.09840881709904441,Card,0.3060500963391137,0,3
3595,29,Tier3,MNC,39414,10287,1,13,8,1,0.12881710050649114,0.1248055599187059,UPI,0.2609986299284518,0,0
3596,30,Tier1,Gig,80434,24090,2,12,15,2,0.020673694368424235,0.11215971847215095,UPI,0.29950021135340776,1,56
3597,32,Tier1,MNC,58812,16194,1,18,8,3,0.09994450097099303,0.18785366625253558,UPI,0.27535196898592124,0,2
3598,39,Tier2,Startup,24691,10847,2,10,5,3,0.21982842872459832,0.10556091394201414,Card,0.4393098699931149,0,0
3599,30,Tier2,MNC,42105,7170,1,8,13,2,0.0835208918147901,0.19448651620767016,UPI,0.1702885643035269,0,0
3600,42,Tier1,SME,40870,13314,3,11,13,2,0.14728974950353174,0.004801617010925849,UPI,0.3257646195253242,0,2
3601,36,Tier2,Gig,53669,11168,2,11,2,1,0.17539386569847648,0.08328368295316049,Card,0.2080903314762712,0,3
3602,41,Tier1,MNC,68390,17961,2,17,1,0,0.2930346807042307,0.045659860239447285,Card,0.2626261149290832,0,1
3603,26,Tier2,Startup,96978,30445,1,19,13,1,0.19096640996777428,0.09162638517936961,UPI,0.31393718162882306,0,1
3604,42,Tier2,Startup,31377,11858,1,8,2,2,0.023285255454587084,0.047687386630562906,UPI,0.37792013258119006,0,2
3605,52,Tier1,Gig,50304,22300,1,6,8,5,0.1355057833290625,0.14561658587304696,UPI,0.44330470737913485,0,0
3606,25,Tier3,MNC,42080,12543,2,8,8,4,0.13100164028663788,0.13022730744945119,UPI,0.2980750950570342,0,1
3607,32,Tier3,Startup,34640,7866,1,22,7,0,0.29790565409917724,0.04189326143752616,UPI,0.22707852193995381,0,1
3608,44,Tier1,SME,61908,23987,1,10,8,2,0.03296072515873251,0.027583916889369807,Card,0.3874620404471151,0,1
3609,41,Tier1,SME,60029,12994,1,15,17,3,0.22717882056291552,0.08324898996398333,UPI,0.21646204334571623,0,5
3610,43,Tier2,SME,23723,7172,1,15,9,1,0.17142253741581187,0.11283062214701382,UPI,0.3023226404754879,0,3
3611,40,Tier1,SME,60363,24387,1,11,15,2,0.2031168618309958,0.11172153286285726,UPI,0.4040057651210178,0,4
3612,44,Tier1,SME,35892,9731,2,21,8,2,0.1715622980764464,0.0392798135047501,UPI,0.27111891229243285,0,0
3613,41,Tier1,MNC,60236,19100,2,7,8,3,0.4928482371020552,0.09235055210063808,UPI,0.3170861278969387,0,2
3614,23,Tier3,SME,85389,15870,1,15,11,2,0.08214967942810232,0.2285880244041704,UPI,0.1858553209429786,0,0
3615,46,Tier1,Startup,69261,11552,2,13,4,4,0.24168515214018851,0.14375347711992117,NetBanking,0.16678939085488226,0,2
3616,36,Tier2,SME,63550,28335,0,20,17,3,0.25820197097379516,0.0018526496597950572,UPI,0.44586939417781274,1,95
3617,22,Tier1,MNC,49424,10066,3,9,16,3,0.06375138043384501,0.3749918544297052,UPI,0.203666235027517,0,3
3618,34,Tier1,SME,61337,15375,2,23,3,0,0.029420448154533606,0.05556021399737743,UPI,0.2506643624565923,0,3
3619,35,Tier3,SME,71265,21479,1,20,2,2,0.4982383824890098,0.20223118120613717,Card,0.30139619729179823,0,3
3620,23,Tier1,Startup,69283,18175,2,19,6,2,0.12781074945520304,0.071755554882058,UPI,0.2623298644689173,0,0
3621,54,Tier1,Gig,58015,10396,1,14,3,1,0.03975355148226108,0.17385516359460063,UPI,0.17919503576661208,1,48
3622,28,Tier1,SME,64347,13453,1,17,1,1,0.03823826995756791,0.23340335761516587,UPI,0.20906957589320405,0,4
3623,32,Tier2,Startup,33668,10034,1,9,14,0,0.022589181357919492,0.04043456677314665,UPI,0.2980278008791731,0,2
3624,35,Tier1,MNC,45313,12761,3,6,3,2,0.47761749665060144,0.1301004029092616,UPI,0.2816189614459427,0,1
3625,49,Tier1,Gig,74151,28878,2,19,6,3,0.35848755197235127,0.13242348758675535,NetBanking,0.38944855767285674,0,3
3626,46,Tier1,SME,76840,18713,2,14,17,3,0.20215835882326444,0.03743277893999326,UPI,0.2435320145757418,0,2
3627,47,Tier1,SME,61871,26734,2,12,7,3,0.23933155709114087,0.14939125770983294,UPI,0.4320925797223255,0,1
3628,29,Tier1,MNC,89579,21037,1,10,0,1,0.14524739983777024,0.11749642756429905,UPI,0.23484298775382623,0,1
3629,49,Tier2,MNC,70160,17497,2,17,4,2,0.07922531318541433,0.28386957803579616,Card,0.24938711516533638,0,1
3630,49,Tier1,Startup,55337,24060,1,15,3,1,0.239974411653668,0.14149249792791108,UPI,0.43479046569203245,0,6
3631,36,Tier1,MNC,35604,14317,1,18,10,1,0.056753064604651036,0.046387590068379184,Card,0.4021177395798225,0,0
3632,39,Tier2,MNC,88774,21757,3,23,7,6,0.040551760397606246,0.05371183580874221,UPI,0.2450830198030955,0,2
3633,22,Tier2,MNC,75406,20252,2,21,1,3,0.18838593673293755,0.25668860102322616,UPI,0.2685727926159722,1,112
3634,46,Tier1,Gig,95966,38643,3,11,5,1,0.22697722673662218,0.024246503401552228,UPI,0.40267386366004626,1,87
3635,53,Tier1,Startup,103336,18169,2,10,8,0,0.04494713229565374,0.09277668461308777,UPI,0.17582449485174576,0,0
3636,37,Tier1,Gig,34261,8167,1,8,9,2,0.14209711442651943,0.00312552022022433,UPI,0.23837599603047196,0,4
3637,39,Tier3,Gig,34313,10618,2,16,7,1,0.5477780617787767,0.05311295197603994,UPI,0.30944539970273655,0,2
3638,37,Tier1,Gig,15000,5980,1,20,17,3,0.10058730102970978,0.004986877845072547,UPI,0.39866666666666667,0,1
3639,23,Tier1,SME,78367,25029,2,10,8,2,0.24709648217716357,0.021725597345872368,NetBanking,0.3193818826802098,0,1
3640,42,Tier1,MNC,73129,21714,0,23,12,2,0.5780515399522964,0.14152761395427543,UPI,0.29692734756389394,0,2
3641,45,Tier1,SME,61955,27175,2,13,10,0,0.1751550952743609,0.08366068743193507,UPI,0.4386248083286256,0,2
3642,52,Tier1,MNC,35477,6560,2,20,7,2,0.011489175914724955,0.036389652428791136,Card,0.18490853228852497,0,1
3643,52,Tier1,Startup,58219,22357,0,11,0,2,0.13622306130068104,0.03263919836657638,Card,0.3840155275769079,0,1
3644,37,Tier2,MNC,63694,11981,1,8,12,2,0.10278412151279477,0.076775743219954,UPI,0.18810249003045812,0,1
3645,53,Tier2,MNC,75654,27980,1,15,15,3,0.44607338176788663,0.08723443205178409,Wallet,0.3698416475004626,0,2
3646,38,Tier2,Startup,65459,20483,1,15,15,2,0.359689782448418,0.12939650724294594,NetBanking,0.3129134267251257,0,1
3647,42,Tier2,MNC,73276,16809,2,14,14,4,0.5313855947698232,0.19304958955474122,UPI,0.22939297996615535,0,2
3648,41,Tier1,MNC,57517,18002,1,13,4,2,0.31139233177337694,0.15893522511067265,UPI,0.3129857259592816,0,2
3649,54,Tier3,MNC,83629,34607,1,17,8,1,0.18747424746198452,0.07232849538210565,UPI,0.4138157816068589,0,3
3650,46,Tier2,Startup,72634,21184,1,17,12,1,0.18854224231374273,0.11846781317165664,UPI,0.29165404631439823,0,5
3651,25,Tier2,MNC,36261,5510,1,8,13,3,0.14600958638120018,0.05401429084555315,Card,0.15195388985411323,0,2
3652,23,Tier2,MNC,87784,14658,1,18,11,0,0.3666133494374071,0.0128693527414192,UPI,0.16697803699990887,0,1
3653,34,Tier1,MNC,84511,28716,2,11,0,2,0.06551798874383089,0.08885421029693806,NetBanking,0.3397900864976157,0,2
3654,38,Tier1,Startup,69309,24492,2,20,13,2,0.24836644882955602,0.11870474513260301,UPI,0.35337402068995366,0,4
3655,43,Tier1,MNC,65614,17750,3,14,10,4,0.38104207912657917,0.01818390223646542,Card,0.27052153503825405,0,3
3656,37,Tier1,MNC,93172,20761,1,10,1,1,0.38781290379007394,0.2212374901309041,Card,0.22282445369853604,0,0
3657,38,Tier1,Gig,27333,9970,1,9,9,3,0.26188690602047693,0.10132929872037978,UPI,0.36476054586031537,0,3
3658,52,Tier1,Gig,84824,20463,0,23,13,2,0.10955905653298559,0.06892021634647054,NetBanking,0.2412406865981326,0,1
3659,32,Tier1,MNC,50475,8691,1,18,16,2,0.23988188063718605,0.15837533670982157,UPI,0.17218424962852896,0,2
3660,37,Tier3,MNC,81903,22349,0,9,14,0,0.05948310698947883,0.13492649663708045,UPI,0.2728715675860469,0,0
3661,39,Tier2,MNC,62407,19454,0,15,4,2,0.2655215575173359,0.16283687304624506,UPI,0.311727851042351,0,2
3662,36,Tier2,Startup,35141,15451,2,8,12,3,0.1161249378372317,0.09658626200652942,Card,0.43968583705642983,0,1
3663,53,Tier1,MNC,50069,16405,1,21,12,1,0.06606016423531298,0.1967829631913203,Card,0.32764784597255786,0,3
3664,53,Tier2,Gig,80434,17091,2,20,3,2,0.07814938143141306,0.12046876371361821,UPI,0.21248477012208766,1,60
3665,38,Tier3,Gig,55795,22298,2,20,14,1,0.07742365719986011,0.11212669520567377,UPI,0.399641544941303,0,2
3666,36,Tier2,SME,47570,11295,2,14,2,3,0.10107939109137372,0.11917771560731258,UPI,0.23743956274963213,0,2
3667,41,Tier2,MNC,47436,20766,1,8,13,0,0.32958951645767115,0.14452892982220503,Card,0.4377687832026309,0,1
3668,27,Tier1,Gig,72844,18035,2,14,13,4,0.20683751610266846,0.0064006625543366405,Card,0.247583877876009,0,1
3669,35,Tier1,Startup,95012,40176,1,15,17,4,0.25962263297751265,0.06778403664133756,UPI,0.42285185029259464,0,5
3670,28,Tier2,Startup,17182,7107,0,11,11,1,0.007088742601318382,0.0016966733114798232,Card,0.4136305435921313,0,1
3671,25,Tier3,MNC,116013,47472,1,12,1,1,0.08398504603395485,0.1529535917255289,UPI,0.4091955211915906,0,6
3672,24,Tier1,Startup,64074,10368,0,6,17,3,0.1480712708347773,0.0828383033868036,UPI,0.16181290382994662,0,1
3673,40,Tier1,Gig,71604,28996,1,15,6,0,0.21897576965623047,0.004818024775741281,UPI,0.40494944416513046,0,4
3674,21,Tier1,Gig,51274,18786,2,9,8,2,0.14294575687067904,0.1611600729609833,UPI,0.36638452237001207,0,3
3675,42,Tier1,SME,59929,14999,2,21,15,3,0.13831934154186834,0.030673291849380925,UPI,0.2502794974052629,0,2
3676,35,Tier3,SME,63850,18965,1,19,4,1,0.12798606495019715,0.0230857935281027,NetBanking,0.29702427564604544,0,2
3677,33,Tier2,SME,39018,13343,1,16,11,3,0.06112491603914697,0.37275489031623765,UPI,0.3419703726485212,0,1
3678,47,Tier1,Startup,43886,19005,1,10,13,0,0.15248779935570553,0.007771291348091216,UPI,0.43305382126418446,0,2
3679,39,Tier1,Gig,83691,32139,3,18,9,0,0.3825975345915066,0.08450271567672066,Card,0.3840197870738789,0,2
3680,45,Tier1,SME,28953,8064,1,23,13,3,0.42932444057383323,0.05684098540603298,UPI,0.2785203605843954,0,0
3681,45,Tier1,MNC,68820,23648,1,17,12,1,0.1316222611184103,0.001093619025735242,UPI,0.34362104039523395,0,1
3682,22,Tier2,MNC,52589,10820,0,20,9,2,0.059180595810538285,0.027745812672075904,Card,0.2057464488771416,0,4
3683,28,Tier2,Startup,40785,11304,2,22,1,3,0.1376923738694267,0.1841831119819657,UPI,0.2771607208532549,0,1
3684,40,Tier2,Gig,99438,38521,1,21,13,1,0.10149052739145885,0.12483992759353894,UPI,0.38738711558961364,0,5
3685,54,Tier1,MNC,40909,13580,0,8,14,5,0.09223968168655784,0.02162984352824091,UPI,0.3319562932362072,0,1
3686,26,Tier2,SME,37397,14396,1,21,5,2,0.21177544280955046,0.021341142702370308,Wallet,0.38495066449180415,0,2
3687,24,Tier2,Gig,56260,17043,2,19,14,5,0.2948191476195522,0.025519147487105532,UPI,0.3029328119445432,0,2
3688,52,Tier1,SME,44628,11783,1,18,3,3,0.1792106766398906,0.11252812005117897,UPI,0.26402706820829974,0,1
3689,53,Tier2,MNC,60127,22413,3,10,3,1,0.1478191665842015,0.07290466624664348,Card,0.3727609892394432,0,0
3690,26,Tier2,SME,63107,11241,2,14,2,3,0.06105904152088479,0.04195970685058427,UPI,0.17812603990048648,0,1
3691,34,Tier2,SME,64693,28696,2,22,9,0,0.27800067664068834,0.22766728709898834,UPI,0.44357194750591256,0,5
3692,42,Tier1,MNC,57522,24994,3,22,5,1,0.05499612352715974,0.09130151261782186,UPI,0.4345120127951045,0,3
3693,27,Tier1,Startup,45956,19030,2,8,12,1,0.05648425138133177,0.16385534056385706,Wallet,0.4140917399251458,0,2
3694,32,Tier1,SME,72868,30260,1,13,11,1,0.08726528384483227,0.17167287487530383,Card,0.41527144974474395,0,4
3695,34,Tier1,Startup,57766,17521,2,16,7,4,0.2867438119524234,0.20507000170832637,Card,0.3033099054807326,0,1
3696,42,Tier1,Startup,50087,14995,2,7,4,2,0.08777194274337695,0.11730279194283731,Card,0.2993790804001038,0,2
3697,31,Tier2,MNC,89599,35483,2,10,16,3,0.1870233287987407,0.06928650460327035,UPI,0.39602004486657216,0,2
3698,35,Tier1,MNC,57573,13528,2,16,15,2,0.11388257173784978,0.00344701424417985,UPI,0.23497125388637036,0,4
3699,30,Tier1,MNC,81839,33142,2,17,6,1,0.16849356901652005,0.05013634903850836,UPI,0.40496584757878273,0,1
3700,46,Tier3,MNC,84536,17774,3,7,4,1,0.0995870079827961,0.004857801446624844,Card,0.21025361975962903,0,2
3701,26,Tier2,Startup,85753,35478,1,13,14,2,0.028336355436869364,0.03268765524021163,UPI,0.41372313505066877,0,2
3702,28,Tier1,MNC,73823,23056,2,17,12,2,0.13744591386370567,0.05041226088523502,UPI,0.31231459030383485,0,1
3703,29,Tier2,Startup,59987,24172,2,23,8,1,0.21592408303150504,0.009093331446689033,Card,0.40295397336089483,0,3
3704,51,Tier1,MNC,58719,17494,2,23,9,2,0.14669059742832571,0.07181900333093069,UPI,0.2979274170200446,0,1
3705,53,Tier1,MNC,55117,18328,1,11,13,1,0.41681242874112356,0.04185330837957563,NetBanking,0.3325289837981022,0,0
3706,38,Tier2,MNC,16662,7131,1,18,3,2,0.2126759729652279,0.12051403953403539,UPI,0.427979834353619,0,2
3707,26,Tier1,SME,74376,20487,1,15,17,0,0.12173022787934284,0.030232267376937048,UPI,0.2754517586318167,0,1
3708,46,Tier1,Startup,64889,14021,0,9,10,0,0.19914652879100414,0.09895852109086231,UPI,0.21607668480019726,0,2
3709,37,Tier1,Gig,76510,13564,1,15,2,2,0.24604527115015806,0.16461673751874017,UPI,0.1772840151614168,0,2
3710,49,Tier2,MNC,57659,18854,1,8,17,2,0.06633127499763972,0.09545438689465852,UPI,0.32699144973031097,0,1
3711,33,Tier1,Startup,73296,24431,1,8,17,1,0.198346623724451,0.17343043449565562,UPI,0.33331969002401224,0,3
3712,54,Tier2,Startup,32449,10909,2,12,16,1,0.03415437837794841,0.11232214605126707,Card,0.33618909673641717,0,1
3713,48,Tier1,SME,36614,5900,1,10,12,4,0.5329132465930457,0.18828087816760491,UPI,0.16114054733162178,0,0
3714,28,Tier2,MNC,15000,2373,1,8,5,0,0.030508270224792886,0.07751335179097366,UPI,0.1582,1,38
3715,45,Tier1,MNC,57313,23992,2,6,9,2,0.05707443703825962,0.03045132151242824,UPI,0.41861357807129274,0,3
3716,30,Tier1,MNC,44549,15977,1,16,9,1,0.193553535662503,0.07602422386349172,UPI,0.35863880221778266,0,1
3717,32,Tier2,Gig,41932,7715,2,6,9,0,0.10075567293473003,0.06073250680904707,UPI,0.183988362110083,0,5
3718,29,Tier2,SME,66693,11497,2,20,2,1,0.024859738651085622,0.012271292532350197,UPI,0.1723869071716672,0,3
3719,44,Tier1,SME,51489,10223,1,7,5,4,0.3396140599792375,0.10042283412665545,Card,0.1985472625220921,0,0
3720,29,Tier1,Startup,31338,12286,1,17,8,1,0.22941664283812652,0.06029047581258246,UPI,0.3920479928521284,0,1
3721,42,Tier1,SME,110895,40690,1,8,9,4,0.31521082207493384,0.03777431805499186,UPI,0.36692366653140357,0,1
3722,40,Tier1,Startup,59259,20242,1,17,5,4,0.03478374346020984,0.17103404381371964,UPI,0.3415852444354444,0,4
3723,46,Tier2,MNC,38336,13120,2,8,13,1,0.1200037024378498,0.14639517579472788,Wallet,0.34223706176961605,0,2
3724,54,Tier1,SME,46603,18998,1,13,16,4,0.10332064142788047,0.14990293724915504,Card,0.40765615947471195,0,4
3725,21,Tier2,MNC,56537,14136,1,17,8,0,0.45951828134318456,0.13752780968664116,UPI,0.25003095318110263,0,2
3726,54,Tier1,MNC,56495,13935,1,9,11,2,0.12957070940566492,0.07673092668720648,UPI,0.2466589963713603,0,2
3727,24,Tier1,MNC,86043,23887,0,8,3,3,0.06760173370680479,0.19460583949010787,UPI,0.277617005450763,0,4
3728,38,Tier1,Startup,58411,26104,1,17,3,1,0.22510562652138655,0.11465492634903747,Card,0.44690212459981854,0,3
3729,32,Tier1,Startup,97104,30730,2,17,1,5,0.03200722184152627,0.06467113482534596,Wallet,0.31646482122260666,0,2
3730,42,Tier1,Startup,51351,16127,0,13,17,3,0.161263072696618,0.11395758212433459,UPI,0.3140542540554225,0,0
3731,45,Tier3,MNC,68528,26923,2,8,5,2,0.09027837428610774,0.024139628295522686,Card,0.39287590473966844,0,1
3732,50,Tier1,Gig,80439,16362,3,11,12,2,0.059964391145672466,0.01687384464311266,Card,0.20340879424159922,0,1
3733,34,Tier2,MNC,83903,22789,2,9,11,0,0.20188120788250966,0.12660911973032637,Card,0.27161126538979535,0,3
3734,52,Tier1,Gig,86237,29528,1,17,2,3,0.019800164235386993,0.11279522239173219,UPI,0.34240523209295315,0,6
3735,31,Tier1,Startup,54559,24355,1,11,2,2,0.1427330875621238,0.057953537011757705,NetBanking,0.44639747795964,0,0
3736,27,Tier1,SME,59890,11758,2,12,14,0,0.31577837607935316,0.19555508278579833,Card,0.1963265987644014,0,1
3737,33,Tier1,SME,15000,4284,2,10,14,1,0.2009837273618708,0.023892395392996427,UPI,0.2856,0,1
3738,38,Tier2,Startup,56079,23647,3,9,10,2,0.14413435870749328,0.03587128633352535,Card,0.4216729970220582,0,2
3739,43,Tier2,Startup,81825,30083,1,20,6,1,0.5145963348084153,0.04033652082738752,Card,0.3676504735716468,0,3
3740,49,Tier2,MNC,77936,26041,1,14,7,2,0.15861068324467123,0.08888144023574159,UPI,0.3341331348799015,0,0
3741,28,Tier2,Startup,58270,13235,1,16,14,0,0.0834325150233551,0.20848841912192453,Card,0.22713231508494938,0,4
3742,31,Tier1,MNC,93982,19375,3,11,3,2,0.16334655797812372,0.0888345599843169,Card,0.20615649805281863,0,1
3743,52,Tier1,SME,52319,13721,2,7,1,3,0.29866958575718044,0.15277852284935603,UPI,0.2622565416005658,0,2
3744,35,Tier2,Startup,45677,10347,2,19,5,2,0.31471598534949374,0.16865352437560635,UPI,0.22652538476695055,1,98
3745,29,Tier1,Gig,50636,19876,2,18,3,1,0.1794273381788377,0.4101764935960809,Card,0.3925270558495932,0,1
3746,54,Tier1,SME,37550,13751,3,6,3,4,0.19739074114454544,0.018946160311037102,NetBanking,0.36620505992010655,0,0
3747,36,Tier3,MNC,72447,29019,2,21,8,2,0.33447637735772945,0.008420356906730523,UPI,0.40055488840117603,1,30
3748,54,Tier3,SME,65769,13240,3,21,14,5,0.14139059160786405,0.16178632737854115,Card,0.20131064787361827,0,0
3749,52,Tier2,MNC,72199,17543,2,21,12,2,0.12193128978613041,0.02935566834918918,Card,0.24298120472582724,0,0
3750,51,Tier1,SME,51712,19679,2,14,4,0,0.20209708674827506,0.08344524341894792,UPI,0.38054996905940597,0,3
3751,40,Tier2,SME,58838,11712,3,18,7,2,0.16044370078439268,0.06994258719963298,UPI,0.19905503246201434,0,1
3752,48,Tier1,Startup,16431,3182,2,6,8,2,0.20582007635830918,0.06251879667842737,NetBanking,0.1936583287687907,0,0
3753,53,Tier1,MNC,67524,17888,2,16,7,5,0.16606778219657062,0.05215027143454426,UPI,0.2649132160417037,0,2
3754,30,Tier1,MNC,61976,12762,2,8,17,1,0.10388079585870133,0.05376924684304894,UPI,0.20591842003356137,0,3
3755,22,Tier3,SME,37989,6597,2,22,17,0,0.3404355436745435,0.2937454600807168,NetBanking,0.1736555318644871,0,3
3756,31,Tier3,MNC,57906,14119,2,23,17,2,0.06764507191606522,0.055734548044542254,UPI,0.24382620108451628,0,2
3757,42,Tier2,MNC,54843,22632,2,8,7,1,0.2574063765353844,0.01421446911662064,UPI,0.41266889119851213,0,2
3758,39,Tier1,SME,95286,15908,1,15,14,5,0.22720806957027112,0.12517142714668794,UPI,0.16695002413785864,0,1
3759,23,Tier1,SME,38777,12402,2,16,13,4,0.13105425682839902,0.01105431155739449,UPI,0.319828764473786,0,3
3760,40,Tier1,MNC,66628,21247,2,19,14,1,0.0983614452308226,0.1195588980951781,Card,0.31888995617458127,0,2
3761,26,Tier3,SME,38184,11808,2,14,2,0,0.35928574749011366,0.03084936289594146,NetBanking,0.3092394720301697,0,0
3762,38,Tier1,Gig,48842,14733,1,21,17,4,0.34171722996551224,0.11948199073904418,UPI,0.3016461242373367,0,1
3763,40,Tier1,SME,65536,10169,2,12,16,1,0.4444544217429624,0.07856906477333847,NetBanking,0.1551666259765625,0,2
3764,42,Tier2,MNC,55772,9159,2,11,14,1,0.031400394486017794,0.015509031815580415,UPI,0.1642221903464104,0,3
